frame,zoom_level,uncertainty,area,conf,lost,latency,command
306,4,0.110299,0.00310844,0.805574,0,0.015373,keep
307,4,0.081395,0.00305939,0.824143,0,0.015297,keep
308,4,0.144810,0.00282390,0.709910,0,0.015461,keep
309,4,0.123437,0.00333709,0.837041,0,0.015265,keep
310,4,0.099637,0.00359384,0.787142,0,0.015981,keep
311,4,0.065593,0.00379254,0.852555,0,0.016298,keep
312,4,0.062916,0.00416562,0.886568,0,0.015400,keep
313,4,0.105416,0.00415908,0.742151,0,0.015781,keep
314,4,0.107459,0.00396625,0.746590,0,0.015769,keep
315,4,0.122353,0.00342740,0.715423,0,0.015421,keep
316,4,0.098983,0.00292555,0.796529,0,0.015347,keep
317,4,0.115424,0.00280957,0.815148,0,0.015730,keep
318,4,0.093256,0.00284636,0.817132,0,0.015703,keep
319,4,0.136884,0.00289993,0.733178,0,0.014994,keep
320,4,0.242372,0.00231803,0.466264,0,0.015153,keep
321,4,0.156328,0.00311136,0.875478,0,0.015655,keep
322,4,0.113846,0.00329348,0.842372,0,0.015166,keep
323,4,0.092230,0.00366327,0.900449,0,0.014964,keep
324,4,0.099675,0.00380858,0.791369,0,0.015477,keep
325,4,0.104003,0.00372197,0.825326,0,0.015336,keep
326,4,0.088330,0.00381749,0.847799,0,0.015297,keep
327,4,0.153185,0.00359869,0.652332,0,0.015233,keep
328,4,0.091543,0.00362565,0.791652,0,0.015187,keep
329,4,0.099525,0.00361998,0.791398,0,0.015245,keep
330,4,0.096105,0.00368359,0.816101,0,0.015158,keep
331,4,0.140546,0.00439619,0.764270,0,0.015697,keep
332,4,0.122785,0.00461911,0.698180,0,0.015545,keep
333,4,0.086249,0.00495924,0.817507,0,0.015518,keep
334,4,0.088859,0.00506736,0.831274,0,0.015425,keep
335,4,0.108944,0.00507780,0.772383,0,0.016191,keep
336,4,0.261709,0.00452662,0.391512,0,0.016389,keep
337,4,0.122226,0.00449007,0.783001,0,0.015878,keep
338,4,0.212767,0.00370474,0.529457,0,0.015787,keep
339,4,0.206742,0.00388999,0.687170,0,0.015299,keep
340,4,0.176493,0.00440638,0.801780,0,0.015249,keep
341,4,0.207000,0.00436624,0.735586,0,0.015004,keep
342,4,0.145196,0.00504655,0.837471,0,0.014785,keep
343,4,0.139150,0.00536095,0.813715,0,0.015519,keep
344,4,0.130000,0.00499734,0.825471,0,0.015801,keep
345,4,0.252573,0.00547839,0.868909,0,0.015809,keep
346,4,0.127478,0.00551389,0.887052,0,0.015772,keep
347,4,0.124377,0.00547668,0.889757,0,0.015580,keep
348,4,0.102726,0.00541955,0.880058,0,0.015601,keep
349,4,0.098974,0.00523858,0.798638,0,0.015701,keep
350,4,0.141682,0.00536381,0.672411,0,0.016177,keep
351,4,0.141942,0.00598252,0.827860,0,0.015688,keep
352,4,0.066314,0.00612931,0.878554,0,0.015892,keep
353,4,0.087724,0.00585141,0.824476,0,0.016435,keep
354,4,0.093639,0.00541556,0.825439,0,0.015982,keep
355,4,0.085937,0.00568331,0.844647,0,0.015921,keep
356,4,0.076465,0.00595392,0.859184,0,0.015469,keep
357,4,0.056797,0.00600470,0.884095,0,0.015364,keep
358,4,0.060742,0.00600198,0.877273,0,0.015197,keep
359,4,0.106490,0.00567048,0.775122,0,0.015392,keep
360,4,0.069204,0.00615443,0.910731,0,0.014917,keep
361,4,0.076295,0.00609301,0.863816,0,0.015280,keep
362,4,0.066090,0.00653082,0.889536,0,0.015431,keep
363,4,0.084371,0.00635747,0.848759,0,0.015417,keep
364,4,0.078515,0.00612862,0.843819,0,0.015531,keep
365,4,0.080096,0.00583399,0.835074,0,0.016004,keep
366,4,0.066015,0.00605549,0.861539,0,0.016358,keep
367,4,0.035340,0.00610579,0.922451,0,0.015252,keep
368,4,0.030781,0.00617487,0.929971,0,0.015422,keep
369,4,0.039205,0.00609581,0.910849,0,0.015821,keep
370,4,0.032737,0.00619025,0.936709,0,0.015588,keep
371,4,0.058119,0.00608862,0.891766,0,0.015890,keep
372,4,0.034214,0.00608139,0.929661,0,0.016303,keep
373,4,0.051095,0.00593698,0.891384,0,0.016479,keep
374,4,0.038986,0.00576911,0.933315,0,0.015472,keep
375,4,0.057939,0.00582188,0.878649,0,0.015409,keep
376,4,0.057339,0.00572649,0.936576,0,0.015145,keep
377,4,0.060124,0.00565903,0.911709,0,0.015359,keep
378,4,0.098463,0.00547350,0.809836,0,0.015654,keep
379,4,0.046810,0.00546450,0.898791,0,0.015455,keep
380,4,0.050071,0.00534653,0.898899,0,0.015936,keep
381,4,0.058619,0.00515983,0.904064,0,0.015684,keep
382,4,0.057904,0.00519387,0.900811,0,0.016485,keep
383,4,0.041564,0.00510040,0.911498,0,0.016080,keep
384,4,0.042690,0.00495156,0.906163,0,0.015924,keep
385,4,0.047474,0.00476474,0.893759,0,0.015691,keep
386,4,0.063804,0.00472404,0.877467,0,0.015867,keep
387,4,0.089110,0.00451839,0.798159,0,0.016271,keep
388,4,0.089674,0.00436611,0.784431,0,0.015734,keep
389,4,0.070848,0.00457995,0.844883,0,0.016192,keep
390,4,0.110512,0.00463446,0.687771,0,0.016259,keep
391,4,0.139539,0.00420377,0.671403,0,0.016062,keep
392,4,0.089891,0.00381546,0.794333,0,0.015839,keep
393,4,0.162422,0.00336263,0.575219,0,0.015445,keep
394,4,0.143227,0.00340847,0.655887,0,0.015839,keep
395,4,0.116456,0.00311672,0.718907,0,0.016232,keep
396,4,0.129626,0.00289626,0.721534,0,0.016546,keep
397,4,0.165769,0.00325941,0.672588,0,0.016161,keep
398,4,0.113103,0.00326577,0.759908,0,0.015905,keep
399,4,0.201968,0.00296328,0.488961,0,0.015662,keep
400,4,0.099302,0.00293386,0.785968,0,0.016046,keep
401,4,0.081534,0.00299812,0.861311,0,0.016034,keep
402,4,0.189200,0.00282605,0.506405,0,0.015802,keep
403,4,0.115286,0.00286524,0.711287,0,0.015715,keep
404,4,0.137986,0.00290619,0.637666,0,0.015685,keep
405,4,0.227761,0.00276684,0.346442,0,0.015800,keep
406,4,0.165205,0.00275695,0.549199,0,0.016232,keep
407,4,0.168508,0.00280335,0.551152,0,0.016139,keep
408,4,0.165956,0.00279928,0.534052,0,0.016448,keep
409,4,0.083096,0.00265861,0.798148,0,0.016214,keep
410,4,0.067773,0.00259327,0.819854,0,0.016014,keep
411,4,0.109443,0.00270412,0.784866,0,0.015951,keep
412,4,0.123446,0.00288488,0.708752,0,0.015464,keep
413,4,0.142144,0.00275376,0.724425,0,0.015420,keep
414,4,0.155242,0.00262901,0.591971,0,0.015861,keep
415,4,0.137626,0.00242653,0.660725,0,0.016428,keep
416,4,0.227822,0.00230495,0.388949,0,0.016153,keep
417,4,0.099245,0.00235018,0.807333,0,0.016581,keep
418,4,0.148103,0.00239854,0.631338,0,0.016217,keep
419,4,0.071633,0.00239808,0.818844,0,0.016137,keep
420,4,0.158819,0.00250329,0.552179,0,0.015971,keep
421,4,0.090208,0.00236106,0.854045,0,0.015898,keep
422,4,0.170686,0.00231619,0.534323,0,0.016346,keep
423,4,0.151706,0.00218409,0.592758,0,0.015988,keep
424,4,0.122872,0.00250451,0.786083,0,0.016463,keep
425,4,0.085013,0.00241936,0.814944,0,0.017157,keep
426,4,0.078094,0.00244818,0.859051,0,0.016468,keep
427,4,0.087976,0.00239364,0.822884,0,0.016155,keep
428,4,0.085150,0.00235908,0.807965,0,0.016108,keep
429,4,0.115626,0.00236315,0.769701,0,0.016334,keep
430,4,0.096683,0.00232124,0.787725,0,0.015637,keep
431,4,0.160701,0.00236059,0.680783,0,0.015906,keep
432,4,0.120183,0.00228639,0.769345,0,0.016165,keep
433,4,0.088510,0.00230116,0.841396,0,0.016319,keep
434,4,0.134305,0.00224639,0.676345,0,0.016632,keep
435,4,0.119204,0.00234329,0.687705,0,0.015699,keep
436,4,0.084181,0.00240592,0.822218,0,0.016238,keep
437,4,0.121367,0.00227020,0.757711,0,0.016172,keep
438,4,0.096113,0.00231298,0.753412,0,0.015636,keep
439,4,0.154087,0.00235486,0.645250,0,0.016092,keep
440,4,0.149139,0.00235767,0.593279,0,0.016130,keep
441,4,0.126244,0.00225647,0.726398,0,0.016087,keep
442,4,0.124785,0.00223023,0.724475,0,0.015609,keep
443,4,0.145211,0.00249104,0.699042,0,0.017110,keep
444,4,0.159498,0.00256979,0.627940,0,0.016009,keep
445,4,0.126029,0.00257808,0.700813,0,0.016164,keep
446,4,0.140749,0.00244596,0.638773,0,0.016651,keep
447,4,0.213467,0.00220680,0.410264,0,0.017122,keep
448,4,0.147320,0.00220435,0.613154,0,0.018589,keep
449,4,0.079089,0.00229546,0.820007,0,0.016735,keep
450,4,0.172211,0.00259863,0.584665,0,0.016513,keep
451,4,0.145635,0.00257722,0.682587,0,0.016239,keep
452,4,0.092090,0.00234408,0.798792,0,0.016057,keep
453,4,0.126172,0.00236621,0.746142,0,0.016116,keep
454,4,0.202588,0.00231283,0.423343,0,0.016251,keep
455,4,0.231423,0.00237398,0.330798,0,0.015996,keep
456,4,0.125969,0.00235540,0.760090,0,0.016127,keep
457,4,0.240087,0.00239639,0.289300,0,0.016680,keep
458,4,0.091812,0.00240061,0.801619,0,0.015958,keep
459,4,0.169433,0.00236903,0.562279,0,0.016238,keep
460,4,0.133106,0.00233997,0.638401,0,0.015999,keep
